drug1;object;drug2;precipitant;certainty;contraindication;dateAnnotated;ddiPkEffect;ddiPkMechanism;effectConcept;homepage;label;numericVal;objectUri;pathway;precaution;precipUri;severity;uri;whoAnnotated;source;ddiType;evidence;evidenceSource;evidenceStatement;researchStatementLabel;researchStatement
http://bio2rdf.org/drugbank:DB01259;Lapatinib;http://bio2rdf.org/drugbank:DB01623;Thiothixene;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01656;Roflumilast;http://bio2rdf.org/drugbank:DB01320;Fosphenytoin;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01045;Rifampicin;http://bio2rdf.org/drugbank:DB00980;Ramelteon;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01149;Nefazodone;http://bio2rdf.org/drugbank:DB00564;Carbamazepine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00690;Flurazepam;http://bio2rdf.org/drugbank:DB01026;Ketoconazole;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00726;Trimipramine;http://bio2rdf.org/drugbank:DB00674;Galantamine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00519;Trandolapril;http://bio2rdf.org/drugbank:DB01395;Drospirenone;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00091;Cyclosporine;http://bio2rdf.org/drugbank:DB04855;Dronedarone;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00321;Amitriptyline;http://bio2rdf.org/drugbank:DB00193;Tramadol;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00404;Alprazolam;http://bio2rdf.org/drugbank:DB00701;Amprenavir;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB08896;Regorafenib;http://bio2rdf.org/drugbank:DB00252;Phenytoin;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00876;Eprosartan;http://bio2rdf.org/drugbank:DB00374;Treprostinil;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00829;Diazepam;http://bio2rdf.org/drugbank:DB00208;Ticlopidine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00481;Raloxifene;http://bio2rdf.org/drugbank:DB00783;Estradiol;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00199;Erythromycin;http://bio2rdf.org/drugbank:DB00726;Trimipramine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00254;Doxycycline;http://bio2rdf.org/drugbank:DB00849;Methylphenobarbital;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00421;Spironolactone;http://bio2rdf.org/drugbank:DB01029;Irbesartan;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB06372;Rilonacept;http://bio2rdf.org/drugbank:DB00095;Efalizumab;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01044;Gatifloxacin;http://bio2rdf.org/drugbank:DB01244;Bepridil;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00472;Fluoxetine;http://bio2rdf.org/drugbank:DB04946;Iloperidone;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00472;Fluoxetine;http://bio2rdf.org/drugbank:DB01247;Isocarboxazid;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00540;Nortriptyline;http://bio2rdf.org/drugbank:DB00908;Quinidine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00285;Venlafaxine;http://bio2rdf.org/drugbank:DB00191;Phentermine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00421;Spironolactone;http://bio2rdf.org/drugbank:DB01345;Potassium;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB06697;Artemether;http://bio2rdf.org/drugbank:DB00875;Flupentixol;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB06697;Artemether;http://bio2rdf.org/drugbank:DB00734;Risperidone;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01100;Pimozide;http://bio2rdf.org/drugbank:DB01211;Clarithromycin;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB08919;Zuclopenthixol_acetate;http://bio2rdf.org/drugbank:DB00215;Citalopram;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00690;Flurazepam;http://bio2rdf.org/drugbank:DB00196;Fluconazole;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00108;Natalizumab;http://bio2rdf.org/drugbank:DB06287;Temsirolimus;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00196;Fluconazole;http://bio2rdf.org/drugbank:DB00980;Ramelteon;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00203;Sildenafil;http://bio2rdf.org/drugbank:DB01167;Itraconazole;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01118;Amiodarone;http://bio2rdf.org/drugbank:DB01624;Zuclopenthixol;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01167;Itraconazole;http://bio2rdf.org/drugbank:DB00661;Verapamil;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00908;Quinidine;http://bio2rdf.org/drugbank:DB06287;Temsirolimus;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00734;Risperidone;http://bio2rdf.org/drugbank:DB00564;Carbamazepine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00539;Toremifene;http://bio2rdf.org/drugbank:DB00540;Nortriptyline;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00169;Cholecalciferol;http://bio2rdf.org/drugbank:DB06723;Aluminum_hydroxide;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01232;Saquinavir;http://bio2rdf.org/drugbank:DB00628;Clorazepate;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01248;Docetaxel;http://bio2rdf.org/drugbank:DB00958;Carboplatin;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01366;Procaterol;http://bio2rdf.org/drugbank:DB00458;Imipramine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00976;Telithromycin;http://bio2rdf.org/drugbank:DB00997;Doxorubicin;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01624;Zuclopenthixol;http://bio2rdf.org/drugbank:DB00933;Mesoridazine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB05039;Indacaterol;http://bio2rdf.org/drugbank:DB00983;Formoterol;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01045;Rifampicin;http://bio2rdf.org/drugbank:DB00555;Lamotrigine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01193;Acebutolol;http://bio2rdf.org/drugbank:DB00280;Disopyramide;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB08884;Gadoxetate;http://bio2rdf.org/drugbank:DB01045;Rifampicin;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00897;Triazolam;http://bio2rdf.org/drugbank:DB01319;Fosamprenavir;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00610;Metaraminol;http://bio2rdf.org/drugbank:DB01367;Rasagiline;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00661;Verapamil;http://bio2rdf.org/drugbank:DB00342;Terfenadine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00843;Donepezil;http://bio2rdf.org/drugbank:DB00924;Cyclobenzaprine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01357;Mestranol;http://bio2rdf.org/drugbank:DB00635;Prednisone;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01151;Desipramine;http://bio2rdf.org/drugbank:DB00176;Fluvoxamine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00908;Quinidine;http://bio2rdf.org/drugbank:DB01354;Heptabarbital;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00952;Naratriptan;http://bio2rdf.org/drugbank:DB01253;Ergonovine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00780;Phenelzine;http://bio2rdf.org/drugbank:DB01403;Methotrimeprazine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00502;Haloperidol;http://bio2rdf.org/drugbank:DB00986;Glycopyrrolate;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00342;Terfenadine;http://bio2rdf.org/drugbank:DB01149;Nefazodone;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00382;Tacrine;http://bio2rdf.org/drugbank:DB00933;Mesoridazine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01069;Promethazine;http://bio2rdf.org/drugbank:DB01170;Guanethidine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01115;Nifedipine;http://bio2rdf.org/drugbank:DB00091;Cyclosporine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01135;Doxacurium_chloride;http://bio2rdf.org/drugbank:DB00993;Azathioprine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01191;Dexfenfluramine;http://bio2rdf.org/drugbank:DB00902;Methdilazine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00582;Voriconazole;http://bio2rdf.org/drugbank:DB01072;Atazanavir;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00726;Trimipramine;http://bio2rdf.org/drugbank:DB01018;Guanfacine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00726;Trimipramine;http://bio2rdf.org/drugbank:DB00540;Nortriptyline;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00754;Ethotoin;http://bio2rdf.org/drugbank:DB00091;Cyclosporine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00813;Fentanyl;http://bio2rdf.org/drugbank:DB05271;Rotigotine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00072;Trastuzumab;http://bio2rdf.org/drugbank:DB00877;Sirolimus;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00209;Trospium;http://bio2rdf.org/drugbank:DB01069;Promethazine;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB06274;Alvimopan;http://bio2rdf.org/drugbank:DB01081;Diphenoxylate;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB06287;Temsirolimus;http://bio2rdf.org/drugbank:DB01234;Dexamethasone;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00661;Verapamil;http://bio2rdf.org/drugbank:DB01072;Atazanavir;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01418;Acenocoumarol;http://bio2rdf.org/drugbank:DB00220;Nelfinavir;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01124;Tolbutamide;http://bio2rdf.org/drugbank:DB00960;Pindolol;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01009;Ketoprofen;http://bio2rdf.org/drugbank:DB01175;Escitalopram;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00794;Primidone;http://bio2rdf.org/drugbank:DB00949;Felbamate;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00317;Gefitinib;http://bio2rdf.org/drugbank:DB01211;Clarithromycin;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB00382;Tacrine;http://bio2rdf.org/drugbank:DB01381;Ginkgo_biloba;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
http://bio2rdf.org/drugbank:DB01124;Tolbutamide;http://bio2rdf.org/drugbank:DB01418;Acenocoumarol;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;Drugbank;None;None;None;None;None;None
